id_credit,id_client,montant_fcfa,statut_credit,proba_defaut,score_credit_ia,risque_ia
CRD-0016807,CLI-002794,7451018,En cours,0.00064629933,849,Faible
CRD-0016808,CLI-004270,6140238,En cours,0.0004640051,849,Faible
CRD-0016809,CLI-012511,13837898,En cours,0.4473523,469,Moyen
CRD-0016810,CLI-031927,8107324,En cours,0.00049919495,849,Faible
CRD-0016811,CLI-015731,10468018,En cours,0.00052449235,849,Faible
CRD-0016812,CLI-024404,11653725,En cours,0.00027993755,849,Faible
CRD-0016813,CLI-011396,610500,En cours,0.00012398088,849,Faible
CRD-0016814,CLI-037137,5293194,En cours,0.14830807,723,Faible
CRD-0016815,CLI-022212,9675460,En cours,0.00078966015,849,Faible
CRD-0016816,CLI-000671,13644211,En cours,0.00035765822,849,Faible
CRD-0016817,CLI-005540,18608156,En cours,0.0004991405,849,Faible
CRD-0016818,CLI-036577,9253043,En cours,0.00072425924,849,Faible
CRD-0016819,CLI-028849,610500,En cours,0.00016941561,849,Faible
CRD-0016820,CLI-031371,12511123,En cours,0.00028353874,849,Faible
CRD-0016821,CLI-039086,8473233,En cours,0.0007451767,849,Faible
CRD-0016822,CLI-008955,21365803,En cours,0.000988676,849,Faible
CRD-0016823,CLI-021603,16649538,En cours,0.0008909447,849,Faible
CRD-0016824,CLI-042660,1319388,En cours,0.00036295163,849,Faible
CRD-0016825,CLI-026482,5158701,En cours,0.000693577,849,Faible
CRD-0016826,CLI-009580,18185861,En cours,0.0005534445,849,Faible
CRD-0016827,CLI-015488,9796516,En cours,0.52168506,406,Élevé
CRD-0016828,CLI-017731,12673003,En cours,0.0004063507,849,Faible
CRD-0016829,CLI-009609,7575487,En cours,0.00044244507,849,Faible
CRD-0016830,CLI-034671,20149119,En cours,0.0005014273,849,Faible
CRD-0016831,CLI-006010,10044630,En cours,0.31877962,579,Moyen
CRD-0016832,CLI-004564,14076976,En cours,0.00049533596,849,Faible
CRD-0016833,CLI-012968,610500,En cours,0.00022861478,849,Faible
CRD-0016834,CLI-019886,1729632,En cours,0.0002347521,849,Faible
CRD-0016835,CLI-043140,21814136,En cours,0.0012442458,848,Faible
CRD-0016836,CLI-028534,2123606,En cours,0.0006948979,849,Faible
CRD-0016837,CLI-021168,12922032,En cours,0.000706383,849,Faible
CRD-0016838,CLI-002956,14832323,En cours,0.0003096729,849,Faible
CRD-0016839,CLI-034530,10914702,En cours,0.00027457403,849,Faible
CRD-0016840,CLI-016347,15137293,En cours,0.000980068,849,Faible
CRD-0016841,CLI-005760,610500,En cours,0.00033604028,849,Faible
CRD-0016842,CLI-011666,16586803,En cours,0.32303527,575,Moyen
CRD-0016843,CLI-038558,610500,En cours,0.027188648,826,Faible
CRD-0016844,CLI-035778,14419021,En cours,0.0004745423,849,Faible
CRD-0016845,CLI-015237,25635365,En cours,0.75947654,300,Critique
CRD-0016846,CLI-015997,16879409,En cours,0.00041313586,849,Faible
CRD-0016847,CLI-039538,9659215,En cours,0.0006617057,849,Faible
CRD-0016848,CLI-008887,7791805,En cours,0.0004084253,849,Faible
CRD-0016849,CLI-022296,9061169,En cours,0.0007030174,849,Faible
CRD-0016850,CLI-042461,2584143,En cours,0.0003285987,849,Faible
CRD-0016851,CLI-037167,8042312,En cours,0.0008734479,849,Faible
CRD-0016852,CLI-007443,610500,En cours,0.00022770699,849,Faible
CRD-0016853,CLI-018041,3869117,En cours,0.00056439143,849,Faible
CRD-0016854,CLI-016822,14659436,En cours,0.00041013342,849,Faible
CRD-0016855,CLI-029351,14086054,En cours,0.33116826,568,Moyen
CRD-0016856,CLI-028892,11672296,En cours,0.00040742534,849,Faible
CRD-0016857,CLI-008725,10187700,En cours,0.00020225746,849,Faible
CRD-0016858,CLI-020185,610500,En cours,0.0042018187,846,Faible
CRD-0016859,CLI-027215,6805707,En cours,0.00025884315,849,Faible
CRD-0016860,CLI-031660,8706762,En cours,0.16333479,711,Faible
CRD-0016861,CLI-019539,610500,En cours,0.00017688153,849,Faible
CRD-0016862,CLI-005065,629346,En cours,0.017639168,835,Faible
CRD-0016863,CLI-001634,15045974,En cours,0.00033063814,849,Faible
CRD-0016864,CLI-014607,11116356,En cours,0.00020009739,849,Faible
CRD-0016865,CLI-038930,2125260,En cours,0.00066035904,849,Faible
CRD-0016866,CLI-004969,17514915,En cours,0.00077943853,849,Faible
CRD-0016867,CLI-018562,15175083,En cours,0.000604013,849,Faible
CRD-0016868,CLI-028660,8362800,En cours,0.0005351328,849,Faible
CRD-0016869,CLI-009741,1436946,En cours,0.000319886,849,Faible
CRD-0016870,CLI-044959,18899566,En cours,0.0006804408,849,Faible
CRD-0016871,CLI-023982,19416330,En cours,0.3679438,537,Moyen
CRD-0016872,CLI-044197,16276974,En cours,0.0006735034,849,Faible
CRD-0016873,CLI-009882,15975002,En cours,0.00043182023,849,Faible
CRD-0016874,CLI-024924,8826786,En cours,0.0005413208,849,Faible
CRD-0016875,CLI-015041,9806327,En cours,0.0007683581,849,Faible
CRD-0016876,CLI-011058,17469543,En cours,0.0007322954,849,Faible
CRD-0016877,CLI-019366,10681851,En cours,0.00039812198,849,Faible
CRD-0016878,CLI-027113,4080942,En cours,0.34149477,559,Moyen
CRD-0016879,CLI-041655,3483324,En cours,0.00040138402,849,Faible
CRD-0016880,CLI-028876,15847884,En cours,0.0005372856,849,Faible
CRD-0016881,CLI-007233,22047597,En cours,0.59403306,345,Élevé
CRD-0016882,CLI-000515,12442179,En cours,0.051943872,805,Faible
CRD-0016883,CLI-005798,22720557,En cours,0.497106,427,Moyen
CRD-0016884,CLI-017068,610500,En cours,0.00024358513,849,Faible
CRD-0016885,CLI-006487,1581818,En cours,0.00026432984,849,Faible
CRD-0016886,CLI-022471,6039402,En cours,0.00053231453,849,Faible
CRD-0016887,CLI-043294,610500,En cours,0.012504658,839,Faible
CRD-0016888,CLI-002327,7827520,En cours,0.0004039438,849,Faible
CRD-0016889,CLI-035764,16358274,En cours,0.00043661834,849,Faible
CRD-0016890,CLI-023869,610500,En cours,0.00022592004,849,Faible
CRD-0016891,CLI-041579,14791719,En cours,0.00021072326,849,Faible
CRD-0016892,CLI-023317,1659022,En cours,0.00035188565,849,Faible
CRD-0016893,CLI-018957,4175423,En cours,0.00038322184,849,Faible
CRD-0016894,CLI-011946,8339644,En cours,0.00037973502,849,Faible
CRD-0016895,CLI-016710,8797977,En cours,0.00031153255,849,Faible
CRD-0016896,CLI-011849,15308947,En cours,0.0003214963,849,Faible
CRD-0016897,CLI-031818,7966024,En cours,0.1054556,760,Faible
CRD-0016898,CLI-030575,13379370,En cours,0.0007732298,849,Faible
CRD-0016899,CLI-036182,15634368,En cours,0.00041023467,849,Faible
CRD-0016900,CLI-021510,9896889,En cours,0.0006305847,849,Faible
CRD-0016901,CLI-016624,22470295,En cours,0.00095626933,849,Faible
CRD-0016902,CLI-012329,5379079,En cours,0.0007767225,849,Faible
CRD-0016903,CLI-038309,4211125,En cours,0.0004543441,849,Faible
CRD-0016904,CLI-043014,4379880,En cours,0.00040002874,849,Faible
CRD-0016905,CLI-012700,22769007,En cours,0.001873489,848,Faible
CRD-0016906,CLI-000745,14286237,En cours,0.0002906814,849,Faible
CRD-0016907,CLI-014490,16447273,En cours,0.00073941756,849,Faible
CRD-0016908,CLI-036246,13384639,En cours,0.00026710183,849,Faible
CRD-0016909,CLI-029148,8590303,En cours,0.0003654245,849,Faible
CRD-0016910,CLI-015117,10079880,En cours,0.00024499453,849,Faible
CRD-0016911,CLI-038840,3106016,En cours,0.00034332438,849,Faible
CRD-0016912,CLI-043634,21868916,En cours,0.0011827946,848,Faible
CRD-0016913,CLI-026343,8559234,En cours,0.28958327,603,Faible
CRD-0016914,CLI-003894,3865924,En cours,0.00024357771,849,Faible
CRD-0016915,CLI-003512,610500,En cours,0.00040660528,849,Faible
CRD-0016916,CLI-018924,19695811,En cours,0.00037701812,849,Faible
CRD-0016917,CLI-023087,15564038,En cours,0.00086231396,849,Faible
CRD-0016918,CLI-032299,12228816,En cours,0.00022047095,849,Faible
CRD-0016919,CLI-035824,610500,En cours,0.0004670622,849,Faible
CRD-0016920,CLI-044985,11583346,En cours,0.077062905,784,Faible
CRD-0016921,CLI-040805,7565420,En cours,0.13753885,733,Faible
CRD-0016922,CLI-007995,6069402,En cours,0.00081283785,849,Faible
CRD-0016923,CLI-043230,17697907,En cours,0.0009463342,849,Faible
CRD-0016924,CLI-013550,975365,En cours,0.0996147,765,Faible
CRD-0016925,CLI-008577,610500,En cours,0.00014539252,849,Faible
CRD-0016926,CLI-024758,610500,En cours,0.00033331756,849,Faible
CRD-0016927,CLI-028214,3596981,En cours,0.00091471785,849,Faible
CRD-0016928,CLI-005599,661281,En cours,0.00020710635,849,Faible
CRD-0016929,CLI-000702,14704479,En cours,0.23552111,649,Faible
CRD-0016930,CLI-025217,3614233,En cours,0.00032113362,849,Faible
CRD-0016931,CLI-043059,10377645,En cours,0.0002872479,849,Faible
CRD-0016932,CLI-037260,5237376,En cours,0.000490656,849,Faible
CRD-0016933,CLI-031405,15182097,En cours,0.0011262278,849,Faible
CRD-0016934,CLI-034910,13550597,En cours,0.0006473344,849,Faible
CRD-0016935,CLI-040603,9470027,En cours,0.0002464501,849,Faible
CRD-0016936,CLI-014412,18944426,En cours,0.56105703,373,Élevé
CRD-0016937,CLI-022580,5716105,En cours,0.0003611522,849,Faible
CRD-0016938,CLI-010873,7002575,En cours,0.00094022014,849,Faible
CRD-0016939,CLI-022885,10115967,En cours,0.000505961,849,Faible
CRD-0016940,CLI-038469,13030341,En cours,0.00036145461,849,Faible
CRD-0016941,CLI-017946,610500,En cours,0.0002929047,849,Faible
CRD-0016942,CLI-022116,16180802,En cours,0.0006382162,849,Faible
CRD-0016943,CLI-011790,5418670,En cours,0.00056095317,849,Faible
CRD-0016944,CLI-035870,13146275,En cours,0.0003920293,849,Faible
CRD-0016945,CLI-001946,4440563,En cours,0.0002568406,849,Faible
CRD-0016946,CLI-006835,17342535,En cours,0.0012135763,848,Faible
CRD-0016947,CLI-026250,15451401,En cours,0.00086624885,849,Faible
CRD-0016948,CLI-003344,15492945,En cours,0.00093266444,849,Faible
CRD-0016949,CLI-006673,11859695,En cours,0.00035909144,849,Faible
CRD-0016950,CLI-015417,8008228,En cours,0.13614982,734,Faible
CRD-0016951,CLI-017926,610500,En cours,0.0004400545,849,Faible
CRD-0016952,CLI-019528,9485931,En cours,0.000398409,849,Faible
CRD-0016953,CLI-015159,16209666,En cours,0.10044531,764,Faible
CRD-0016954,CLI-031404,14043081,En cours,0.00043284413,849,Faible
CRD-0016955,CLI-041745,4635850,En cours,0.0007154499,849,Faible
CRD-0016956,CLI-032105,27922029,En cours,0.0014360402,848,Faible
CRD-0016957,CLI-030629,15621138,En cours,0.0006833532,849,Faible
CRD-0016958,CLI-031388,4577834,En cours,0.00051313144,849,Faible
CRD-0016959,CLI-008028,5591350,En cours,0.0004614,849,Faible
CRD-0016960,CLI-011446,2827531,En cours,0.00032476388,849,Faible
CRD-0016961,CLI-020268,8334857,En cours,0.0002648515,849,Faible
CRD-0016962,CLI-025382,18790006,En cours,0.00084396295,849,Faible
CRD-0016963,CLI-028070,11907851,En cours,0.19461708,684,Faible
CRD-0016964,CLI-027340,19275139,En cours,0.0010577771,849,Faible
CRD-0016965,CLI-034231,18819786,En cours,0.35793692,545,Moyen
CRD-0016966,CLI-035449,17542022,En cours,0.00063902634,849,Faible
CRD-0016967,CLI-031499,19477642,En cours,0.45711222,461,Moyen
CRD-0016968,CLI-010827,9127738,En cours,0.0007417525,849,Faible
CRD-0016969,CLI-031976,10215869,En cours,0.0002492708,849,Faible
CRD-0016970,CLI-003918,742466,En cours,0.0004377849,849,Faible
CRD-0016971,CLI-002829,12765122,En cours,0.00062777445,849,Faible
CRD-0016972,CLI-020962,10620057,En cours,0.094223514,769,Faible
CRD-0016973,CLI-011642,21360571,En cours,0.46788552,452,Moyen
CRD-0016974,CLI-006785,6983467,En cours,0.0005305399,849,Faible
CRD-0016975,CLI-034776,2874729,En cours,0.051841635,805,Faible
CRD-0016976,CLI-001317,610500,En cours,0.0001773177,849,Faible
CRD-0016977,CLI-023511,17611643,En cours,0.00094472035,849,Faible
CRD-0016978,CLI-012774,10258824,En cours,0.00034132352,849,Faible
CRD-0016979,CLI-019812,7322526,En cours,0.10004702,764,Faible
CRD-0016980,CLI-028265,10595856,En cours,0.00033249648,849,Faible
CRD-0016981,CLI-036288,1420670,En cours,0.0006988864,849,Faible
CRD-0016982,CLI-013638,1156727,En cours,0.00019398589,849,Faible
CRD-0016983,CLI-008331,19718338,En cours,0.51960933,408,Élevé
CRD-0016984,CLI-006630,10343018,En cours,0.0005424773,849,Faible
CRD-0016985,CLI-012822,11683309,En cours,0.092971176,770,Faible
CRD-0016986,CLI-002060,9208929,En cours,0.33655232,563,Moyen
CRD-0016987,CLI-005015,5301106,En cours,0.00044827693,849,Faible
CRD-0016988,CLI-042442,5297980,En cours,0.00050524634,849,Faible
CRD-0016989,CLI-001384,2847555,En cours,0.00040176013,849,Faible
CRD-0016990,CLI-018547,16116455,En cours,0.00041523483,849,Faible
CRD-0016991,CLI-002883,12067540,En cours,0.000248864,849,Faible
CRD-0016992,CLI-023071,5889713,En cours,0.2888697,604,Faible
CRD-0016993,CLI-023228,13664272,En cours,0.00054704555,849,Faible
CRD-0016994,CLI-042685,4200582,En cours,0.16550821,709,Faible
CRD-0016995,CLI-026746,15396541,En cours,0.00025275722,849,Faible
CRD-0016996,CLI-034582,4038372,En cours,0.00038406483,849,Faible
CRD-0016997,CLI-014738,10100332,En cours,0.00029667665,849,Faible
CRD-0016998,CLI-027880,5016460,En cours,0.0009815575,849,Faible
CRD-0016999,CLI-002444,18180067,En cours,0.00039483377,849,Faible
CRD-0017000,CLI-002225,17984524,En cours,0.00042870754,849,Faible
CRD-0017001,CLI-008186,13619058,En cours,0.00036920595,849,Faible
CRD-0017002,CLI-004298,8707677,En cours,0.00043761253,849,Faible
CRD-0017003,CLI-029658,6254444,En cours,0.21191685,669,Faible
CRD-0017004,CLI-044863,10467279,En cours,0.095059454,769,Faible
CRD-0017005,CLI-035261,4878640,En cours,0.19112748,687,Faible
CRD-0017006,CLI-000238,14589418,En cours,0.14350589,728,Faible
CRD-0017007,CLI-021110,7960835,En cours,0.00045968828,849,Faible
CRD-0017008,CLI-043613,9762994,En cours,0.00026321775,849,Faible
CRD-0017009,CLI-023992,10674623,En cours,0.00038408846,849,Faible
CRD-0017010,CLI-015453,18618321,En cours,0.00086789083,849,Faible
CRD-0017011,CLI-032002,8870302,En cours,0.0002631179,849,Faible
CRD-0017012,CLI-000440,20191708,En cours,0.0006544165,849,Faible
CRD-0017013,CLI-005292,14453069,En cours,0.00018449548,849,Faible
CRD-0017014,CLI-039580,14416616,En cours,0.42844218,485,Moyen
CRD-0017015,CLI-022674,5410727,En cours,0.00046641394,849,Faible
CRD-0017016,CLI-019904,1863789,En cours,0.03056822,824,Faible
CRD-0017017,CLI-038328,9718238,En cours,0.00085850945,849,Faible
CRD-0017018,CLI-018586,2674014,En cours,0.00044900377,849,Faible
CRD-0017019,CLI-004642,610500,En cours,0.013708291,838,Faible
CRD-0017020,CLI-033256,6309402,En cours,0.0007674639,849,Faible
CRD-0017021,CLI-018790,610500,En cours,0.0001675332,849,Faible
CRD-0017022,CLI-005754,15117598,En cours,0.00079212955,849,Faible
CRD-0017023,CLI-019369,2259808,En cours,0.0002006151,849,Faible
CRD-0017024,CLI-005163,610500,En cours,0.00016405791,849,Faible
CRD-0017025,CLI-027051,5816490,En cours,0.15761106,716,Faible
CRD-0017026,CLI-042399,12753150,En cours,0.0007475138,849,Faible
CRD-0017027,CLI-042611,6510036,En cours,0.00061376696,849,Faible
CRD-0017028,CLI-012108,14161103,En cours,0.17399311,702,Faible
CRD-0017029,CLI-024460,13029767,En cours,0.00036936966,849,Faible
CRD-0017030,CLI-001509,11086765,En cours,0.00026739866,849,Faible
CRD-0017031,CLI-039144,5352070,En cours,0.0005768462,849,Faible
CRD-0017032,CLI-033444,11802900,En cours,0.0004512175,849,Faible
CRD-0017033,CLI-031348,610500,En cours,0.00016497937,849,Faible
CRD-0017034,CLI-008626,8479241,En cours,0.0008030449,849,Faible
CRD-0017035,CLI-033375,16305362,En cours,0.00042280584,849,Faible
CRD-0017036,CLI-031344,5330404,En cours,0.101835184,763,Faible
CRD-0017037,CLI-012822,11161424,En cours,0.00041313766,849,Faible
CRD-0017038,CLI-026976,610500,En cours,0.00024384656,849,Faible
CRD-0017039,CLI-011047,13668857,En cours,0.0010733983,849,Faible
CRD-0017040,CLI-023695,7284236,En cours,0.00077833486,849,Faible
CRD-0017041,CLI-005827,7206806,En cours,0.00037095798,849,Faible
CRD-0017042,CLI-004341,7084334,En cours,0.0010931721,849,Faible
CRD-0017043,CLI-020578,10934952,En cours,0.0007789718,849,Faible
CRD-0017044,CLI-035869,6476996,En cours,0.00046509336,849,Faible
CRD-0017045,CLI-004797,9895192,En cours,0.0002846832,849,Faible
CRD-0017046,CLI-032368,1614406,En cours,0.00040282108,849,Faible
CRD-0017047,CLI-044318,6576294,En cours,0.0005142657,849,Faible
CRD-0017048,CLI-020031,10948542,En cours,0.00026314295,849,Faible
CRD-0017049,CLI-024759,8097599,En cours,0.43888825,476,Moyen
CRD-0017050,CLI-044482,11270123,En cours,0.00017623826,849,Faible
CRD-0017051,CLI-016261,12909908,En cours,0.0004791184,849,Faible
CRD-0017052,CLI-038976,12893870,En cours,0.0006448332,849,Faible
CRD-0017053,CLI-018052,13282618,En cours,0.00045381556,849,Faible
CRD-0017054,CLI-016733,610500,En cours,0.00022523307,849,Faible
CRD-0017055,CLI-000697,2006036,En cours,0.0005805469,849,Faible
CRD-0017056,CLI-003381,20237544,En cours,0.0006679027,849,Faible
CRD-0017057,CLI-028507,15096749,En cours,0.0008650082,849,Faible
CRD-0017058,CLI-007944,6760463,En cours,0.0006047999,849,Faible
CRD-0017059,CLI-002268,12760018,En cours,0.0005930643,849,Faible
CRD-0017060,CLI-028859,5516679,En cours,0.0005508258,849,Faible
CRD-0017061,CLI-017829,13115463,En cours,0.00027387074,849,Faible
CRD-0017062,CLI-033519,3297756,En cours,0.24473356,641,Faible
CRD-0017063,CLI-023768,11517974,En cours,0.0009753951,849,Faible
CRD-0017064,CLI-013035,7984559,En cours,0.25955147,629,Faible
CRD-0017065,CLI-030731,13703454,En cours,0.0007380602,849,Faible
CRD-0017066,CLI-003402,23450178,En cours,0.68404746,300,Élevé
CRD-0017067,CLI-004311,9644844,En cours,0.42699444,487,Moyen
CRD-0017068,CLI-012712,610500,En cours,0.00018900658,849,Faible
CRD-0017069,CLI-010036,10397694,En cours,0.00049943983,849,Faible
CRD-0017070,CLI-012067,8591689,En cours,0.00040284952,849,Faible
CRD-0017071,CLI-027021,610500,En cours,0.00035624072,849,Faible
CRD-0017072,CLI-028794,4469141,En cours,0.0004573092,849,Faible
CRD-0017073,CLI-011497,13643955,En cours,0.00062965596,849,Faible
CRD-0017074,CLI-021826,15470760,En cours,0.21883264,663,Faible
CRD-0017075,CLI-001050,15576016,En cours,0.0010082254,849,Faible
CRD-0017076,CLI-044935,19113809,En cours,0.0003566878,849,Faible
CRD-0017077,CLI-020587,7395072,En cours,0.00094034825,849,Faible
CRD-0017078,CLI-039772,3197555,En cours,0.15255973,720,Faible
CRD-0017079,CLI-008378,610500,En cours,0.0270305,827,Faible
CRD-0017080,CLI-035392,9133971,En cours,0.00048610824,849,Faible
CRD-0017081,CLI-016918,5505550,En cours,0.18572648,692,Faible
CRD-0017082,CLI-023379,3888702,En cours,0.0019983163,848,Faible
CRD-0017083,CLI-012518,610500,En cours,0.009644081,841,Faible
CRD-0017084,CLI-011583,6810396,En cours,0.0007733901,849,Faible
CRD-0017085,CLI-013647,4118952,En cours,0.00068184367,849,Faible
CRD-0017086,CLI-033218,4745752,En cours,0.0005274284,849,Faible
CRD-0017087,CLI-006746,19818283,En cours,0.4845291,438,Moyen
CRD-0017088,CLI-002981,9003971,En cours,0.00020079671,849,Faible
CRD-0017089,CLI-009882,8174137,En cours,0.3456932,556,Moyen
CRD-0017090,CLI-008450,14082611,En cours,0.0003535764,849,Faible
CRD-0017091,CLI-032754,6181929,En cours,0.0005759199,849,Faible
CRD-0017092,CLI-026373,12109036,En cours,0.00020493772,849,Faible
CRD-0017093,CLI-003734,13317612,En cours,0.00025157724,849,Faible
CRD-0017094,CLI-042848,3200858,En cours,0.00058354234,849,Faible
CRD-0017095,CLI-032222,7615127,En cours,0.00036037818,849,Faible
CRD-0017096,CLI-009798,610500,En cours,0.0003329358,849,Faible
CRD-0017097,CLI-001522,2395040,En cours,0.00072721863,849,Faible
CRD-0017098,CLI-024863,4656448,En cours,0.00026117163,849,Faible
CRD-0017099,CLI-008310,11283377,En cours,0.00047121255,849,Faible
CRD-0017100,CLI-004509,2589747,En cours,0.00022358642,849,Faible
CRD-0017101,CLI-029789,9952695,En cours,0.0004126669,849,Faible
CRD-0017102,CLI-035581,7415157,En cours,0.00081599207,849,Faible
CRD-0017103,CLI-042797,7338186,En cours,0.00027772074,849,Faible
CRD-0017104,CLI-021481,13745395,En cours,0.19631372,683,Faible
CRD-0017105,CLI-034325,19525170,En cours,0.45041072,467,Moyen
CRD-0017106,CLI-041972,610500,En cours,0.028285038,825,Faible
CRD-0017107,CLI-009925,12438699,En cours,0.00046764978,849,Faible
CRD-0017108,CLI-015834,21330174,En cours,0.00061151397,849,Faible
CRD-0017109,CLI-024786,15049240,En cours,0.2612437,627,Faible
CRD-0017110,CLI-038446,12792100,En cours,0.10116888,764,Faible
CRD-0017111,CLI-022111,610500,En cours,0.00017422126,849,Faible
CRD-0017112,CLI-000165,16720783,En cours,0.0006746983,849,Faible
CRD-0017113,CLI-006242,19283540,En cours,0.0011128692,849,Faible
CRD-0017114,CLI-005189,13164755,En cours,0.000382681,849,Faible
CRD-0017115,CLI-008624,14838172,En cours,0.0006569727,849,Faible
CRD-0017116,CLI-036642,15551309,En cours,0.54647326,385,Élevé
CRD-0017117,CLI-023433,13326415,En cours,0.00065871753,849,Faible
